Site,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
146,NaN,19064,56697,11399,0,27424,98186,10039,0,0,0,235,NaN,0,44205,NaN,0,0,75676,22918,0,13333,104449,15675,0,682,251657,168571,NaN,33738,NaN,NaN,NaN,1768,14368,16595,0,3946,NaN,26368,0,12574,133863,20007,0,0,10790,3410,0,1476,34122,NaN,0,20612,231762,14578,0,0,NaN,0,0,0,9480,41182,0,0,101318,117517,0,10200,310179,0,0,267,6322,573,0,0,164606,131753,32643,229181,420641,36377,0,378,65752,43134,0,0,1713,2829,0,32323,283239,162940,666,44653,360400,91538,0,47430,278881,74442,0,0,92624,48160,0,0,243,420,0,0,14339,966,0,56703,185404,39114,0,0,36963,4415,0,3954,8539,451,0,0,81311,68353,0,0,87995,79916,1008,70174,504239,82386,0,0,5530,16567
147,NaN,0,0,2598,0,2421,55537,23870,0,0,9404,4308,0,0,10457,NaN,0,0,45040,18957,1638,4309,71359,12926,0,4366,103879,85070,NaN,4896,NaN,NaN,NaN,0,25654,22127,0,4954,NaN,29010,0,3575,37434,2637,0,0,2074,714,0,0,19719,NaN,421,19932,76504,7271,0,0,NaN,0,0,0,14144,9890,0,0,24517,17598,0,1663,25049,0,0,113,2217,208,0,0,23326,20173,5069,18105,44741,11438,0,327,35659,19726,0,0,582,0,0,2675,28981,17438,0,1010,41289,12658,56,8834,54975,17474,0,0,3717,8110,125,0,0,0,0,0,15060,3261,0,20029,40824,10776,0,0,8780,1367,0,1782,18785,7311,0,4376,30423,17495,0,0,5707,6735,0,5333,66540,12227,0,0,600,1427
148,NaN,0,71672,24007,2381,137680,192211,64140,292,1455,53045,28166,0,2020,44220,NaN,0,0,128911,72060,23189,83746,186821,33027,0,47397,167940,94277,NaN,13656,NaN,NaN,NaN,NaN,96017,35658,0,8336,NaN,42882,0,14065,69479,11946,0,0,26982,4626,0,1195,43075,NaN,802,45646,112517,5646,0,0,NaN,3410,0,0,27566,21460,0,3237,77664,47237,0,24698,128020,0,0,11254,48933,12131,0,766,44374,25373,7077,36711,116227,31625,0,5767,99856,77118,0,14353,46908,5612,0,9824,93590,59582,0,27247,149312,21057,578,50081,94576,15298,0,170,28996,11863,136,0,3266,3791,0,NaN,45012,12486,0,16239,94841,21377,0,0,18294,1167,0,9883,28438,471,0,1667,19004,10018,0,0,6740,3165,0,3657,20362,3200,0,0,12553,4245
149,NaN,0,32682,26141,6773,646432,1018882,291927,0,47360,433386,210713,NaN,33807,421811,NaN,0,0,384382,225176,146776,332311,912343,128777,0,195347,1340931,771741,NaN,73823,NaN,NaN,NaN,26553,423997,319655,0,108846,NaN,501254,0,130227,786045,198297,0,471,115693,24249,0,20141,500650,NaN,38422,452922,1064429,72711,0,0,NaN,18212,0,3151,227259,194831,0,79236,809719,604789,2854,319041,1200927,0,0,87703,321986,64588,0,0,737377,480257,173544,830804,1425838,345416,0,40811,757198,551317,0,88068,337791,86285,0,137044,987114,685519,0,222367,1318513,218539,6454,449028,999257,315858,0,2207,170183,54452,430,2572,58185,24286,489,0,523658,122383,0,195348,1027832,231354,0,0,82628,11423,0,20000,184843,31289,0,45850,591158,318464,0,0,202000,123843,18214,267193,774629,174458,0,0,8776,6733
150,NaN,0,0,5961,0,356543,527503,195744,0,119883,447334,176021,NaN,96622,628098,NaN,0,0,60830,76820,96821,206093,474701,21143,0,255559,1469886,897660,NaN,175905,NaN,NaN,NaN,79546,642555,277501,0,28230,NaN,309409,0,65991,511772,161897,0,2483,169903,132979,0,26683,533772,NaN,3544,165002,774469,60226,0,0,NaN,3283,0,0,27106,94605,0,758,528293,533439,10394,340785,1061867,0,0,64546,324081,85323,0,0,416500,346840,214244,882954,1514501,215972,0,35077,690046,536764,593,60713,297260,52453,0,74403,590667,612521,0,139889,1516526,227957,4134,354515,1086331,224795,0,0,138206,96144,10486,0,2157,6386,0,0,223711,43961,0,200249,922368,226182,0,0,29707,422,0,0,73577,21731,395,23537,486436,294715,0,0,85895,71288,10078,225737,626236,107732,0,0,1567,3285
151,NaN,0,0,11312,0,532125,762415,295855,1045,198620,604466,143901,NaN,107497,674884,NaN,0,0,165452,179727,178689,387275,593548,7900,0,327029,1620434,969877,NaN,182748,NaN,NaN,NaN,185423,902449,165320,0,43298,599114,377448,0,68123,368104,108724,0,914,234047,229557,276,77083,759234,NaN,590,123718,795932,77413,0,0,NaN,10805,478,2870,66337,72034,0,27313,589535,499867,6473,401702,1033947,0,0,98743,468489,138446,0,0,460846,402583,288085,1270922,1697288,248080,0,26906,793345,770160,2617,65139,275539,26317,0,223633,1200275,888226,0,297016,1415967,51492,228,381223,1216505,182649,0,0,61259,92850,38102,2908,12329,12672,0,0,437641,66912,0,251977,1016298,230190,0,0,26865,1585,0,2489,99428,18198,246,37171,469452,270638,0,0,8636,6847,0,68260,233009,37583,0,0,855,2061
152,NaN,0,1006,984,0,19347,37964,14289,0,4431,45174,20573,NaN,2597,69381,NaN,0,0,7372,11037,17375,100868,224803,10807,0,134973,493315,302334,NaN,23730,NaN,NaN,NaN,2184,135726,70338,0,15499,194214,178394,0,59461,285529,52643,0,0,1102,1710,0,225,29833,NaN,2211,49655,239373,39084,0,0,908,0,0,0,6666,20141,0,1880,90879,68570,0,33624,113327,0,0,6290,39387,10082,0,0,106816,114732,46554,279191,485957,74159,0,12607,251865,210626,0,4953,27531,12393,0,61102,443231,304151,0,101495,475795,23491,340,179854,349886,47493,0,0,45679,38441,8922,0,10816,16487,682,0,163193,35542,0,135435,495039,110637,0,0,5429,0,0,0,44799,8736,0,30756,332510,167314,0,0,4531,216,0,0,756,0,0,0,871,399
153,NaN,0,0,0,0,11906,22001,3311,0,1107,59373,33868,0,15802,196423,NaN,0,0,53492,46464,22787,152603,316699,1142,0,587711,772619,388624,NaN,252069,NaN,NaN,NaN,36456,325463,54647,0,7779,106414,122091,0,113273,491028,66142,0,0,127596,50364,0,5489,155391,NaN,5485,101636,349660,30043,0,0,4620,2011,0,0,22463,2165,0,0,4494,13732,0,16721,52940,0,0,56397,143611,37391,0,0,136898,136942,76529,281167,406050,62302,0,82748,470477,297006,0,27866,148850,4981,0,107674,556844,325215,0,192026,562995,22817,2815,339301,451351,31310,0,0,75211,101808,24847,212,11884,3167,0,NaN,260055,6629,0,284594,555614,90386,0,0,57559,4291,0,10004,136109,20078,0,36108,332216,127748,0,0,9390,1034,0,0,6028,610,0,0,0,0
154,NaN,0,0,0,0,0,1687,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,9654,664,0,11535,110254,73619,NaN,26223,NaN,NaN,NaN,4862,30483,1146,0,454,4006,14606,0,19614,136624,18718,0,2288,35864,4117,0,385,1415,NaN,0,4697,13559,1128,0,0,NaN,0,0,1346,3867,0,0,0,0,0,0,185,250,0,0,0,2351,0,0,0,5749,778,0,485,7888,270,0,0,621,215,0,0,0,0,0,1192,12526,7848,0,0,63910,11120,367,4152,59665,32722,0,0,43011,31014,9104,0,0,0,0,0,0,5389,0,0,927,0,0,0,365,0,0,0,486,0,0,0,7844,4582,0,0,6172,7411,894,6409,32631,5042,0,0,1729,2691
155,NaN,0,4180,13249,9201,604919,778819,249796,1112,29402,317334,187471,0,32521,471484,NaN,0,0,134593,228127,124240,433086,685563,70924,0,611396,1760414,1124118,NaN,127419,NaN,NaN,NaN,4250,168794,260847,0,79399,NaN,713732,0,543890,1535653,165996,0,0,34261,3527,0,2455,597808,NaN,51862,762993,1278429,145726,0,704,NaN,77207,1927,36543,95973,13423,0,0,13899,16439,0,13152,78351,0,0,50874,333965,98642,0,0,135589,106555,29338,177091,507552,31088,0,3235,125162,92662,0,13270,79471,4895,0,168920,635341,389999,0,16977,827579,273613,14413,185990,717015,171679,0,0,46499,30984,9199,0,1724,248,0,0,13323,4201,0,139156,524717,130846,0,0,137729,6386,0,60359,169622,15081,0,11841,658099,474982,0,0,379469,464275,163375,720546,1483817,202693,0,0,0,0
156,NaN,26214,169123,100941,19696,773087,851151,324139,8759,136247,608085,298020,0,149598,856827,NaN,0,0,398330,339241,209563,405248,928448,67763,0,437951,1729080,1028404,NaN,154096,NaN,NaN,NaN,73805,769519,402869,0,31024,NaN,363623,0,329523,1108777,92777,0,9143,293256,155306,225,33205,601554,NaN,47578,436268,905243,69329,0,0,NaN,79602,533,27713,106428,32010,0,0,101496,102624,6291,120887,351163,0,0,195005,620152,225201,374,5823,353403,200784,24554,277761,767794,82939,0,47596,800109,680065,14146,108309,315376,47548,0,136606,621498,443270,0,39461,1176074,434045,77113,469970,809887,105251,0,0,84895,58293,15620,278,5177,166,0,0,140497,42529,0,202836,763153,227470,0,0,183738,40847,0,63434,337117,43902,118,52208,585047,323158,0,255,99667,119485,17339,181568,730764,74305,0,434,12549,16781
157,NaN,0,67349,52627,27062,1268003,1420016,579304,31578,201340,969460,594401,NaN,204171,1227349,NaN,0,0,693487,589818,432981,765833,1012241,125469,0,372423,2025669,1200172,NaN,69140,NaN,NaN,NaN,36387,843202,247918,0,2574,NaN,121009,0,101356,745224,159609,0,17899,545383,354499,845,56701,479001,NaN,560,24542,291699,28618,0,0,NaN,5620,0,30375,92507,39424,0,0,10977,11480,0,18553,142076,0,0,25482,202740,64782,0,0,113243,143165,147002,719446,1579137,181618,0,17032,853222,830044,9837,8161,90551,1843,0,73373,710629,728010,0,55142,1921966,732071,106835,490090,655365,17638,0,0,90493,82841,53244,6542,21483,1036,0,0,185518,37272,0,278235,1001435,249324,0,0,60917,13149,0,40421,366034,95594,420,100283,854919,480841,0,0,129638,166627,21097,270201,1062767,165501,0,0,6146,8503
158,NaN,13030,483745,288356,52847,2153807,2114708,676323,7961,434634,1578042,604452,NaN,192747,1385179,NaN,0,0,1271901,747951,638142,1036603,1473454,160094,0,460476,2084377,1162987,NaN,256776,NaN,NaN,NaN,372096,1625917,391149,0,15900,NaN,208510,0,108325,1158521,276173,468,88685,1226306,428245,2294,129243,885884,NaN,832,102091,426192,22314,0,0,NaN,32168,13521,156812,467123,198171,0,39415,549104,268589,356,98442,411242,1381,0,64545,414243,164659,0,15087,610172,443854,181020,980966,1583057,147974,0,23994,768280,646231,640,400,117084,35088,0,212835,1053368,777544,0,121741,1936453,423394,16266,526300,654464,25631,0,72,198976,133686,48852,1006,14876,2021,0,0,510618,107570,0,531767,1404140,303415,0,0,30259,1089,0,99702,799524,237204,19522,341344,1414313,553425,0,0,250835,228597,16718,371522,1263572,132990,0,500,21899,11230
159,NaN,0,23150,9178,0,137173,220138,66548,0,7368,94763,38134,NaN,716,87761,NaN,0,0,154675,135549,36784,154627,313528,17634,0,60777,331416,214254,NaN,6970,NaN,NaN,NaN,13631,144772,76350,0,10095,NaN,62579,0,23047,140068,3829,0,566,19909,991,0,0,11546,NaN,261,27250,139258,13790,0,0,NaN,2150,0,0,6793,7257,0,0,31338,28781,0,7536,43880,0,0,12870,56480,19971,0,0,38277,19932,3116,34934,149370,14595,0,5208,99280,61690,0,0,7990,3844,0,9433,71223,50168,0,9156,168690,34295,13961,71822,120783,6175,0,0,18067,9095,840,0,1202,951,0,0,31835,12151,0,37698,111567,22703,0,0,4388,0,0,1824,21691,3353,0,11850,81662,31922,0,0,7683,6079,0,34833,116699,11095,0,0,3102,2264
160,NaN,12327,327031,161363,4557,1084252,1202941,271736,0,43475,552235,191580,0,5929,404501,NaN,0,0,1407087,680399,208250,559994,1032545,20853,0,288131,1317184,685535,NaN,159561,NaN,NaN,NaN,277466,947914,210295,0,21321,33705,129507,0,130878,796828,49810,0,32698,454703,47379,0,4838,209633,NaN,8041,261501,658290,42761,0,0,NaN,31748,0,62174,283520,111188,0,26002,335350,125934,0,27014,144233,0,0,42553,181102,52764,0,210,294848,183805,59426,436097,664240,15122,0,43729,403585,223571,0,24516,116979,12446,0,175782,552711,282139,0,41392,805475,162060,9580,285379,495515,24678,0,1379,241853,47871,2847,120,17660,692,0,0,174540,27797,0,201352,456521,55856,0,317,36102,1740,0,46739,268878,19223,0,88754,748379,249374,0,0,194917,142478,1884,336947,775888,52363,0,0,2444,380
161,NaN,0,21651,14708,0,269643,333682,99787,0,12287,144945,103063,0,370,76050,NaN,0,0,379442,200918,30712,261335,437160,12353,0,145479,303058,123541,NaN,15162,NaN,NaN,NaN,54546,212729,26768,0,4042,75422,46904,0,61382,209825,1036,7190,0,15088,280,0,0,66648,NaN,21573,131277,229486,15189,0,0,NaN,4763,0,39031,100415,35067,0,0,53800,32744,0,14987,65203,0,0,51045,128177,28638,0,1742,95610,73816,10682,97393,203109,8588,0,29689,245087,146279,0,17019,52568,618,0,16369,176104,102792,0,22388,295674,53023,16309,193516,189965,2856,0,0,40208,49043,12920,8289,22372,313,0,0,77641,13346,0,117289,295113,32748,0,0,6734,1458,0,18642,79744,12690,0,32427,165495,58944,0,102,41218,19961,0,39589,102391,3392,0,0,2183,2246
162,NaN,0,10996,7876,1392,97335,119195,36926,0,2172,53149,38759,0,246,17636,NaN,0,0,123151,53557,18707,90063,201079,17610,0,24745,102049,65421,NaN,3681,NaN,NaN,NaN,21564,101572,46362,0,1051,21576,13704,0,1936,35232,4596,0,783,20563,2861,0,0,2100,NaN,0,2576,21553,731,0,0,NaN,0,0,0,10885,9270,0,0,27243,8611,0,2424,8019,0,0,100,2859,1948,0,0,32630,29860,6446,24897,65487,8633,0,1979,26929,15091,0,0,0,0,0,7064,42195,25198,0,3853,76854,18103,5810,35608,53423,3396,0,0,12473,8326,691,0,0,0,0,0,5975,2200,0,25491,70894,16042,0,0,1533,0,0,235,17667,6176,0,0,51726,24782,0,0,3015,1373,0,0,402,0,0,0,0,0
163,NaN,0,45245,63214,31880,NaN,322988,118482,0,4494,134537,102809,0,2881,74362,NaN,0,0,274936,185142,68872,162791,346154,34821,0,33001,199947,119859,NaN,22739,NaN,NaN,NaN,94022,246324,96155,0,7107,59139,55102,0,20948,131521,27056,0,8306,72343,11825,0,0,12752,NaN,699,22458,120045,16433,0,0,NaN,1037,0,391,12564,17997,0,3554,86154,72992,608,36858,101609,2766,0,14753,53642,13083,0,0,74005,82274,29435,125351,239144,46263,0,12991,139052,127977,0,411,5102,1024,0,27452,158314,117513,0,16944,229300,77229,32829,138070,158355,15654,0,0,40322,50265,11371,619,0,0,0,0,18511,9778,0,61779,192793,50155,0,0,11338,2378,0,2249,31957,9242,0,4140,95864,62466,0,0,21671,15091,0,8621,30493,3169,0,0,0,0
164,NaN,0,22478,40240,20776,566344,657157,266163,0,8982,227253,154279,0,19017,307628,NaN,0,0,238447,225752,100389,254692,729594,94901,0,152781,587711,340642,NaN,34333,NaN,NaN,NaN,98342,370546,64982,0,13000,174403,135981,0,35006,183915,9524,7258,0,24842,5358,0,7359,63931,NaN,7866,101066,313818,50942,0,0,NaN,2683,0,1335,23152,23588,0,2444,98831,85380,755,51190,139482,2016,0,26577,95271,21747,0,0,145347,173474,91633,346590,633439,104031,0,11873,290667,265989,0,3013,23911,0,0,27835,318588,265444,0,33694,544871,188697,69138,352847,328033,18630,0,0,38014,59560,20375,993,587,0,0,0,43399,11868,0,59483,313785,62550,0,0,22017,7539,0,2141,27911,2434,0,14938,239149,196868,0,0,130519,119900,1172,129179,402249,42082,0,0,0,0
165,NaN,0,8129,9480,0,89626,181521,62060,0,1615,54792,57634,0,332,53998,NaN,0,0,176305,133385,50234,128010,290819,25106,0,61544,252314,142516,NaN,6055,NaN,NaN,NaN,5695,76438,39072,0,1428,56833,37071,0,17176,109388,814,0,0,114,0,0,0,870,NaN,1140,25352,78456,6364,0,0,NaN,959,0,0,564,2312,0,0,5336,7460,0,4144,17985,0,0,13308,36924,10247,0,0,28144,40689,16285,62859,136695,14187,0,1494,64311,68812,0,0,0,0,0,1624,53525,48365,0,3164,168795,57468,19488,95225,123468,6043,0,0,47338,48633,15862,1576,0,0,0,0,1256,1857,0,7994,33288,4554,0,0,2402,692,0,0,2824,0,0,0,6707,13041,0,0,10180,7473,0,12119,44027,2366,0,0,0,0
166,NaN,9310,0,0,0,1521,2687,0,0,4773,4044,5690,0,2220,32891,NaN,0,0,1175,1556,0,54190,234078,31904,0,31402,179819,121329,NaN,34460,NaN,NaN,NaN,36128,77589,40807,3285,31571,NaN,54240,2930,10416,64239,1886,0,0,25214,13105,912,4666,38400,NaN,0,27429,122104,4584,0,0,NaN,997,0,1575,111802,46901,0,0,44406,7609,0,3088,5808,0,0,120,2940,96,431,0,37629,17172,3638,86532,60879,0,0,881,12770,0,0,0,753,0,0,0,4449,704,0,2408,52592,4656,0,48449,141090,37988,0,1006,40760,11677,0,0,0,0,0,0,30939,0,144,119453,232223,39906,705,4988,38973,497,0,22922,133472,17292,1621,57012,211950,76531,0,8138,167233,38700,393,99948,308358,32082,0,27537,94375,29752
167,NaN,0,0,0,0,0,0,0,0,0,4331,3957,0,438,11477,NaN,0,0,1988,0,0,0,15350,249,0,0,18846,2049,NaN,7206,NaN,NaN,NaN,12314,29991,3982,0,1642,NaN,3195,0,0,7934,0,0,0,1178,99,0,0,17976,NaN,0,2180,16384,0,0,0,NaN,366,0,0,33514,20665,0,0,23053,589,0,0,12565,0,0,422,10112,2207,0,0,19116,2776,0,1504,18040,0,0,0,12452,507,0,540,15851,333,0,0,24429,3013,0,203,35966,0,0,15692,65894,13266,0,1302,74506,15196,0,271,18179,362,0,0,52118,6362,393,55753,97981,3260,0,1376,19982,1507,0,26806,118140,15451,0,18538,117995,27596,0,642,75753,15876,0,43190,141203,14488,0,5438,42015,13483
168,NaN,0,0,0,0,1367,2031,1129,0,0,0,2302,0,353,38924,NaN,0,0,15044,2332,0,614,46459,4219,0,7459,67699,30386,NaN,23468,NaN,NaN,NaN,32487,77483,25855,0,4111,NaN,13357,0,1875,29519,1908,0,0,2875,575,0,0,5219,NaN,0,5797,48624,0,0,0,NaN,0,0,0,4296,2460,0,0,4732,943,0,819,6156,798,0,1936,13068,280,0,0,2705,0,0,1992,10399,0,0,0,1625,1270,0,0,308,0,0,0,0,0,0,0,1107,0,0,8900,144297,42107,0,0,53704,7665,0,300,6209,0,0,0,0,0,0,1543,1859,0,0,0,4170,0,0,11026,31125,474,0,0,55345,22974,0,1108,135175,50825,0,46928,431476,39303,0,0,12236,5503
169,NaN,0,0,0,0,0,0,0,0,0,10687,5819,0,630,11188,NaN,0,0,1337,0,0,0,3707,0,0,2772,26148,20208,NaN,17935,NaN,NaN,NaN,4675,16787,3738,0,0,NaN,836,0,0,12712,666,0,0,7017,333,0,888,2379,NaN,0,37004,164061,4269,0,0,NaN,0,0,0,21490,15432,0,0,88782,55146,0,12944,61902,19060,0,52930,218560,37700,0,0,98449,18977,217,40868,118958,7907,0,0,82139,106263,0,17917,80698,2698,0,224,46500,5747,0,0,119122,7220,0,31281,361027,71167,0,58,227477,55347,2500,472,17166,930,0,0,3157,672,0,12717,66522,3793,0,0,2730,0,0,11512,71941,524,0,0,54503,29415,0,0,356361,145508,0,216020,1414941,165738,0,0,78423,36244
170,NaN,0,0,0,0,0,4843,863,0,13197,19547,5786,0,2457,10050,NaN,0,0,1066,404,0,13720,4506,0,0,4258,6824,0,NaN,2821,NaN,NaN,NaN,0,23343,1495,0,0,NaN,545,0,3696,36081,1491,0,0,16250,0,2672,9274,0,NaN,0,6665,1693,0,0,0,NaN,3016,0,7454,39614,34630,0,0,54127,15662,0,5851,78943,0,0,10127,14347,5015,1034,4929,77250,13287,1632,7709,61781,14539,0,7409,28707,25328,0,3360,11444,2342,0,1283,25351,3097,0,8223,85836,4805,1675,7433,10417,157,0,1554,77726,40001,1013,3264,14924,4525,0,0,7271,5615,0,7064,30780,10473,0,2612,11196,0,1209,4212,28905,145,0,4371,43233,18846,0,422,48076,18290,0,3298,6751,927,0,4999,7963,1453
171,NaN,0,759,0,0,0,5276,1850,0,0,112522,50253,0,0,28991,NaN,0,0,18198,1739,0,0,100441,5959,0,0,71353,13737,NaN,0,NaN,NaN,NaN,0,79557,1752,0,0,0,1996,0,0,194431,677,0,0,48885,0,0,213,42084,NaN,0,0,42176,0,0,0,NaN,38072,0,0,281351,93756,0,0,320611,32065,0,653,391427,0,0,203,22685,8497,0,0,286501,36977,211,3491,214471,13395,0,0,157593,12278,0,1071,85023,3161,0,12980,91810,13319,0,1089,295110,7080,0,5529,23899,6731,0,67,445950,112743,396,0,108181,5324,0,0,55361,36193,0,14560,114756,32213,0,605,42922,644,0,0,67495,238,0,5240,294227,95129,292,0,221130,99816,0,0,70688,12510,0,336,163719,52529
172,NaN,0,567,0,0,0,2713,581,0,1063,73923,39444,0,483,68002,NaN,0,0,15948,0,0,18553,125825,3305,0,22478,63142,21676,NaN,1338,NaN,NaN,NaN,0,148938,0,0,0,0,5354,0,0,357544,11338,0,0,77707,0,0,1319,45516,NaN,0,0,20611,0,0,0,NaN,10406,0,3445,201659,80143,0,0,398350,67048,0,7133,692783,0,0,12175,56837,23677,0,2707,402840,42126,91,8458,319713,56033,0,213,232976,18429,0,6093,187787,14210,0,66072,178191,20801,0,16376,567633,39973,0,49188,92287,16269,0,8490,606767,140013,254,4876,263066,10335,0,0,327864,97869,0,38215,168621,28936,0,0,33170,229,0,0,39201,885,0,0,51597,30390,0,0,52611,11319,0,1658,11539,4144,0,13438,3686,0
173,NaN,34530,66860,48011,0,142064,194694,48975,0,3444,29971,21661,0,9346,147276,NaN,0,NaN,137565,41888,0,71929,157733,21610,3720,56664,124377,45272,NaN,84494,NaN,NaN,NaN,52664,151963,26774,0,1990,NaN,660,665,5476,73220,3257,0,0,42740,6688,0,7148,23334,NaN,0,25282,76519,0,0,0,NaN,2228,0,25891,119910,18695,0,0,9631,0,0,2457,22702,0,0,18333,65661,16934,0,230,39760,7224,0,6205,43113,1047,0,3056,15594,805,0,14852,33740,0,0,10003,60746,19028,0,6321,96533,16769,654,9398,76780,17127,0,0,30577,1671,0,443,6004,0,0,0,48809,7583,0,38994,69503,4788,0,5881,18027,3425,0,22362,85958,16069,0,13619,87073,15508,0,0,14169,4939,207,43994,125148,12908,0,0,14700,5176
174,NaN,187891,289551,35079,2783,666035,624768,67069,1048,40442,267382,161530,9529,140615,568439,NaN,0,0,332061,64335,9407,297677,300149,3872,0,343165,500683,143148,NaN,275856,NaN,NaN,NaN,354480,516341,11503,1768,18588,229995,46622,3993,41454,247298,883,0,0,168012,33916,2160,47943,156887,NaN,1403,126909,335040,0,0,2454,NaN,31517,0,313189,513634,49584,1718,7045,75639,20025,0,64953,295597,774,341,154596,282710,63481,0,12142,183238,51041,730,89232,279982,4181,1248,6024,208474,25631,0,87248,176465,0,0,56394,201136,67785,947,54309,329909,9265,373,145611,189130,8574,0,17107,274885,49127,1744,9145,78084,412,0,0,217519,9814,0,250272,287071,9529,615,19549,159845,354,827,147557,515996,41420,1464,139311,436124,49173,0,6130,175883,21349,0,282587,398480,1878,475,10206,200712,102039
